date,equipo_local_norm,equipo_visitante_norm,goles_local_num,goles_visitante_num,ranking_local,ranking_visitante,local_lastN_matches,local_lastN_wins,local_lastN_winrate,local_lastN_goals_for,local_lastN_goals_against,local_lastN_remates_total,local_lastN_remates_puerta,local_lastN_possession_avg,visitante_lastN_matches,visitante_lastN_wins,visitante_lastN_winrate,visitante_lastN_goals_for,visitante_lastN_goals_against,visitante_lastN_remates_total,visitante_lastN_remates_puerta,visitante_lastN_possession_avg,total_goles_partido,diferencia_goles_partido,resultado_texto,peso
2022-09-04,alvarado,nueva chicago,0,0,0.5,0.19444444444444442,6,0,0.0,3,6,46,16,49.333,6,0,0.0,3,7,40,24,48.833,0,0,empate,1
2022-09-04,chaco for ever,atl rafaela,1,0,0.3055555555555556,0.5277777777777778,6,4,0.667,6,2,53,22,51.0,6,2,0.333,10,9,62,32,49.167,1,1,gana_local,1
2022-09-04,estudiantes rio cuarto,deportivo maipu,0,1,0.8333333333333334,0.08333333333333337,6,2,0.333,5,3,62,25,48.167,6,2,0.333,9,7,48,21,50.333,1,-1,gana_visitante,1
2022-09-04,club a guemes,def de belgrano,0,0,0.11111111111111116,0.8888888888888888,6,1,0.167,4,8,42,19,46.833,6,3,0.5,6,2,56,22,48.167,0,0,empate,1
2022-09-04,alte brown,instituto,0,1,0.11111111111111116,0.9722222222222222,6,4,0.667,7,4,37,16,50.667,6,1,0.167,4,5,47,19,54.0,1,-1,gana_visitante,1
2022-09-04,flandria,ca mitre,0,0,0.02777777777777779,0.2777777777777778,6,2,0.333,4,7,55,22,45.167,6,3,0.5,10,7,47,19,51.333,0,0,empate,1
2022-09-04,villa dalmine,agropecuario,1,0,0.38888888888888884,0.16666666666666663,6,2,0.333,5,3,36,20,44.333,6,1,0.167,2,3,42,15,48.833,1,1,gana_local,1
2022-09-04,gimnasia jujuy,sacachispas,1,1,0.41666666666666663,0.0,6,2,0.333,6,10,50,23,53.833,6,0,0.0,2,8,37,14,49.167,2,0,empate,1
2022-09-04,san telmo,guillermo brown,4,1,0.19444444444444442,0.0,6,2,0.333,5,5,49,19,50.333,6,3,0.5,7,11,46,20,50.833,5,3,gana_local,1
2022-09-04,deportivo moron,independiente rivadavia,1,1,0.8611111111111112,0.8055555555555556,6,4,0.667,8,3,59,33,48.0,6,2,0.333,6,5,43,22,50.833,2,0,empate,1
2022-09-03,atlanta,ca estudiantes,1,0,0.6666666666666667,1.0,6,2,0.333,5,6,45,24,52.833,6,5,0.833,8,4,44,23,49.167,1,1,gana_local,1
2022-09-03,san martin sj,santamarina,4,0,0.13888888888888884,0.3055555555555556,6,2,0.333,8,11,44,20,51.5,6,3,0.5,7,6,40,14,47.5,4,4,gana_local,1
2022-09-03,gimnasia mendoza,chacarita,2,1,0.8611111111111112,0.4444444444444444,6,3,0.5,5,2,50,22,51.333,6,1,0.167,7,8,52,24,48.0,3,1,gana_local,1
2022-09-03,deportivo madryn,quilmes,1,1,0.05555555555555558,0.2222222222222222,6,1,0.167,6,6,56,23,50.5,6,4,0.667,9,6,51,28,52.833,2,0,empate,1
2022-08-31,deportivo riestra,ferro carril oeste,1,0,0.6111111111111112,0.5,6,2,0.333,6,5,65,32,47.833,6,4,0.667,6,3,58,29,51.333,1,1,gana_local,1
2022-08-30,nueva chicago,estudiantes rio cuarto,0,0,0.19444444444444442,0.8055555555555556,6,0,0.0,5,9,48,29,50.333,6,3,0.5,6,3,58,22,46.0,0,0,empate,1
2022-08-29,quilmes,deportivo moron,2,1,0.36111111111111116,0.8611111111111112,6,3,0.5,7,7,48,25,53.833,6,4,0.667,9,3,60,31,48.333,3,1,gana_local,1
2022-08-29,def de belgrano,all boys,1,1,0.9166666666666666,0.6388888888888888,6,4,0.667,6,1,55,23,47.333,6,2,0.333,5,6,44,18,51.333,2,0,empate,1
2022-08-29,sacachispas,alte brown,0,1,0.02777777777777779,0.05555555555555558,6,0,0.0,2,7,35,13,49.333,6,3,0.5,8,6,37,19,49.5,1,-1,gana_visitante,1
2022-08-28,atl rafaela,san martin sj,3,0,0.4444444444444444,0.33333333333333337,6,2,0.333,8,9,68,36,49.833,6,2,0.333,8,11,49,22,51.167,3,3,gana_local,1
2022-08-28,independiente rivadavia,temperley,1,1,0.8055555555555556,0.7222222222222222,6,3,0.5,7,4,50,23,49.833,6,0,0.0,6,8,35,18,50.167,2,0,empate,1
2022-08-28,guillermo brown,chaco for ever,1,0,0.0,0.38888888888888884,6,2,0.333,6,11,47,20,51.833,6,4,0.667,6,1,48,23,49.667,1,1,gana_local,1
2022-08-28,almagro,alvarado,1,0,0.6388888888888888,0.5277777777777778,6,2,0.333,7,6,69,32,52.667,6,0,0.0,5,8,43,16,48.833,1,1,gana_local,1
2022-08-27,santamarina,atlanta,1,2,0.2222222222222222,0.7222222222222222,6,3,0.5,7,5,38,15,48.0,6,1,0.167,3,5,42,21,51.667,3,-1,gana_visitante,1
2022-08-27,agropecuario,belgrano,0,1,0.05555555555555558,0.8611111111111112,6,1,0.167,2,2,38,12,49.833,6,1,0.167,4,7,58,21,49.167,1,-1,gana_visitante,1
2022-08-27,chacarita,san telmo,4,1,0.41666666666666663,0.36111111111111116,6,1,0.167,6,8,50,24,48.0,6,2,0.333,4,3,44,17,49.667,5,3,gana_local,1
2022-08-27,ca mitre,gimnasia jujuy,2,0,0.3055555555555556,0.4444444444444444,6,3,0.5,9,7,43,17,51.833,6,2,0.333,6,10,50,20,54.833,2,2,gana_local,1
2022-08-27,brown adrogue,gimnasia mendoza,1,2,0.16666666666666663,0.9166666666666666,6,0,0.0,5,10,37,20,51.667,6,2,0.333,3,1,51,21,52.0,3,-1,gana_visitante,1
2022-08-27,deportivo maipu,deportivo madryn,2,2,0.25,0.08333333333333337,6,3,0.5,11,5,50,25,51.0,6,1,0.167,5,5,58,25,50.5,4,0,empate,1
2022-08-27,tristan suarez,deportivo riestra,1,1,0.5555555555555556,0.6944444444444444,6,1,0.167,3,4,36,17,49.0,6,2,0.333,6,5,67,34,47.667,2,0,empate,1
2022-08-27,ferro carril oeste,flandria,1,2,0.38888888888888884,0.02777777777777779,6,4,0.667,6,4,55,31,50.667,6,1,0.167,4,8,54,23,46.0,3,-1,gana_visitante,1
2022-08-27,san martin tuc,club a guemes,4,0,0.6666666666666667,0.05555555555555558,6,1,0.167,4,3,54,17,52.667,6,1,0.167,4,5,47,22,47.167,4,4,gana_local,1
2022-08-26,instituto,villa dalmine,0,0,0.9722222222222222,0.4444444444444444,6,2,0.333,6,5,48,21,52.333,6,2,0.333,5,7,48,21,45.0,0,0,empate,1
2022-08-25,quilmes,belgrano,0,0,0.5,0.9166666666666666,6,3,0.5,8,8,45,21,53.167,6,2,0.333,5,7,59,23,50.167,0,0,empate,1
2022-08-23,club a guemes,tristan suarez,0,0,0.05555555555555558,0.5555555555555556,6,1,0.167,4,5,48,21,48.0,6,1,0.167,3,5,35,17,48.167,0,0,empate,1
2022-08-22,atlanta,atl rafaela,0,0,0.8611111111111112,0.6111111111111112,6,2,0.333,4,5,43,22,50.667,6,2,0.333,9,10,67,38,50.5,0,0,empate,1
2022-08-21,estudiantes rio cuarto,almagro,1,0,0.75,0.7222222222222222,6,3,0.5,8,4,49,19,46.333,6,2,0.333,7,5,56,24,51.5,1,1,gana_local,1
2022-08-21,deportivo moron,deportivo maipu,1,0,0.8055555555555556,0.3055555555555556,6,3,0.5,9,4,65,31,48.667,6,3,0.5,11,5,47,22,51.167,1,1,gana_local,1
2022-08-21,san telmo,brown adrogue,1,1,0.33333333333333337,0.13888888888888884,6,2,0.333,3,2,49,16,49.5,6,0,0.0,4,10,30,16,52.333,2,0,empate,1
2022-08-21,chaco for ever,chacarita,2,0,0.36111111111111116,0.5833333333333333,6,3,0.5,5,3,44,19,48.5,6,1,0.167,6,6,46,21,48.333,2,2,gana_local,1
2022-08-21,deportivo madryn,nueva chicago,1,0,0.05555555555555558,0.11111111111111116,6,1,0.167,7,7,62,28,51.333,6,0,0.0,8,12,53,28,49.5,1,1,gana_local,1
2022-08-21,gimnasia jujuy,ferro carril oeste,0,1,0.38888888888888884,0.36111111111111116,6,3,0.5,9,11,56,23,54.333,6,3,0.5,5,4,57,30,51.333,1,-1,gana_visitante,1
2022-08-21,alte brown,ca mitre,2,0,0.16666666666666663,0.41666666666666663,6,2,0.333,6,6,32,15,49.833,6,3,0.5,9,8,35,15,51.5,2,2,gana_local,1
2022-08-20,all boys,san martin tuc,2,2,0.5,0.7777777777777778,6,3,0.5,6,5,48,20,52.0,6,1,0.167,2,1,53,16,51.5,4,0,empate,1
2022-08-20,temperley,quilmes,2,3,0.6666666666666667,0.4722222222222222,6,0,0.0,5,6,32,14,51.5,6,2,0.333,5,8,42,17,52.833,5,-1,gana_visitante,1
2022-08-20,san martin sj,guillermo brown,4,1,0.19444444444444442,0.11111111111111116,6,2,0.333,7,10,46,19,51.667,6,2,0.333,5,9,47,20,52.333,5,3,gana_local,1
2022-08-20,deportivo riestra,agropecuario,1,0,0.6666666666666667,0.02777777777777779,6,1,0.167,7,7,64,29,47.333,6,1,0.167,2,4,33,11,48.833,1,1,gana_local,1
2022-08-20,flandria,independiente rivadavia,0,1,0.16666666666666663,0.7222222222222222,6,1,0.167,4,8,49,25,47.667,6,2,0.333,6,4,53,25,49.167,1,-1,gana_visitante,1
2022-08-20,villa dalmine,sacachispas,0,0,0.4444444444444444,0.0,6,3,0.5,9,10,55,23,44.5,6,0,0.0,2,7,39,17,49.667,0,0,empate,1
2022-08-20,gimnasia mendoza,def de belgrano,0,1,0.9444444444444444,0.8333333333333334,6,3,0.5,6,0,53,26,50.667,6,3,0.5,6,2,60,26,49.0,1,-1,gana_visitante,1
2022-08-20,belgrano,instituto,1,0,0.8888888888888888,0.9722222222222222,6,2,0.333,5,7,60,25,51.167,6,3,0.5,8,5,49,22,51.667,1,1,gana_local,1
2022-08-19,ca estudiantes,santamarina,1,0,1.0,0.13888888888888884,6,4,0.667,7,4,46,26,49.833,6,3,0.5,7,8,36,13,46.333,1,1,gana_local,1
2022-08-17,agropecuario,club a guemes,2,0,0.0,0.05555555555555558,6,1,0.167,1,4,28,9,48.333,6,2,0.333,6,3,49,24,47.167,2,2,gana_local,1
2022-08-16,ferro carril oeste,alte brown,1,0,0.5555555555555556,0.36111111111111116,6,2,0.333,4,6,55,27,51.5,6,3,0.5,8,5,35,15,48.667,1,1,gana_local,1
2022-08-15,independiente rivadavia,gimnasia jujuy,3,1,0.8333333333333334,0.3055555555555556,6,1,0.167,4,4,52,22,50.0,6,3,0.5,9,11,51,21,54.333,4,2,gana_local,1
2022-08-15,nueva chicago,deportivo moron,1,1,0.05555555555555558,0.8333333333333334,6,0,0.0,7,12,67,33,50.167,6,3,0.5,8,3,68,29,47.333,2,0,empate,1
2022-08-14,san martin tuc,gimnasia mendoza,0,0,0.7222222222222222,0.9166666666666666,6,2,0.333,6,1,58,23,53.167,6,3,0.5,6,0,58,31,51.167,0,0,empate,1
2022-08-14,ca mitre,villa dalmine,3,2,0.38888888888888884,0.4444444444444444,6,3,0.5,8,7,32,13,49.5,6,3,0.5,7,8,59,25,46.0,5,1,gana_local,1
2022-08-14,alvarado,estudiantes rio cuarto,0,1,0.33333333333333337,0.8055555555555556,6,0,0.0,5,9,38,15,49.833,6,2,0.333,9,6,44,18,46.333,1,-1,gana_visitante,1
2022-08-14,almagro,deportivo madryn,1,1,0.6666666666666667,0.25,6,3,0.5,7,4,53,23,50.833,6,1,0.167,6,6,60,27,51.167,2,0,empate,1
2022-08-14,brown adrogue,chaco for ever,1,2,0.16666666666666663,0.4444444444444444,6,1,0.167,5,8,39,19,51.833,6,3,0.5,4,2,42,16,47.333,3,-1,gana_visitante,1
2022-08-14,def de belgrano,san telmo,0,0,0.8611111111111112,0.25,6,3,0.5,7,3,56,24,48.833,6,2,0.333,4,4,51,20,50.667,0,0,empate,1
2022-08-14,guillermo brown,atlanta,1,0,0.05555555555555558,0.75,6,1,0.167,4,12,48,22,53.5,6,2,0.333,4,5,42,23,50.5,1,1,gana_local,1
2022-08-14,chacarita,san martin sj,1,1,0.4444444444444444,0.38888888888888884,6,2,0.333,7,6,42,21,46.833,6,2,0.333,7,11,40,17,52.667,2,0,empate,1
2022-08-14,tristan suarez,all boys,0,1,0.4444444444444444,0.4722222222222222,6,2,0.333,5,4,38,20,47.833,6,2,0.333,6,6,43,21,52.0,1,-1,gana_visitante,1
2022-08-13,instituto,deportivo riestra,1,1,0.9722222222222222,0.7222222222222222,6,4,0.667,9,5,49,24,50.667,6,2,0.333,9,6,65,33,47.5,2,0,empate,1
2022-08-13,deportivo maipu,temperley,2,1,0.19444444444444442,0.5555555555555556,6,2,0.333,11,6,58,26,52.333,6,0,0.0,5,5,33,15,50.833,3,1,gana_local,1
2022-08-13,quilmes,flandria,1,0,0.5833333333333333,0.11111111111111116,6,1,0.167,5,11,42,16,52.167,6,1,0.167,6,10,51,28,48.5,1,1,gana_local,1
2022-08-13,sacachispas,belgrano,1,1,0.0,0.9444444444444444,6,0,0.0,1,7,40,17,50.667,6,3,0.5,6,7,68,27,51.667,2,0,empate,1
2022-08-12,atl rafaela,ca estudiantes,1,2,0.5277777777777778,1.0,6,2,0.333,9,9,67,38,49.667,6,3,0.5,5,5,50,28,50.5,3,-1,gana_visitante,1
2022-08-10,deportivo madryn,deportivo moron,0,1,0.25,0.8055555555555556,6,2,0.333,8,5,63,31,50.333,6,2,0.333,8,4,71,32,47.167,1,-1,gana_visitante,1
2022-08-10,alte brown,independiente rivadavia,2,0,0.33333333333333337,0.8333333333333334,6,2,0.333,8,7,35,16,49.0,6,1,0.167,4,4,55,21,49.833,2,2,gana_local,1
2022-08-09,atlanta,chacarita,1,1,0.7222222222222222,0.5,6,2,0.333,3,4,39,22,50.0,6,2,0.333,6,7,43,19,47.167,2,0,empate,1
2022-08-08,club a guemes,instituto,1,1,0.02777777777777779,0.9722222222222222,6,3,0.5,7,3,48,24,47.167,6,4,0.667,8,4,47,22,49.5,2,0,empate,1
2022-08-08,san martin sj,brown adrogue,3,2,0.36111111111111116,0.13888888888888884,6,2,0.333,9,9,49,23,52.667,6,1,0.167,4,7,41,20,52.667,5,1,gana_local,1
2022-08-08,gimnasia jujuy,quilmes,3,1,0.2222222222222222,0.6944444444444444,6,2,0.333,6,10,48,17,55.333,6,1,0.167,4,8,47,17,52.5,4,2,gana_local,1
2022-08-07,belgrano,ca mitre,1,3,0.9444444444444444,0.4444444444444444,6,4,0.667,6,4,58,20,49.5,6,2,0.333,5,7,31,10,49.833,4,-2,gana_visitante,1
2022-08-07,chaco for ever,def de belgrano,1,0,0.5555555555555556,0.8611111111111112,6,3,0.5,4,2,38,16,47.833,6,4,0.667,10,2,60,27,48.5,1,1,gana_local,1
2022-08-07,santamarina,atl rafaela,3,1,0.02777777777777779,0.4444444444444444,6,2,0.333,4,7,32,12,46.0,6,2,0.333,8,10,71,41,49.667,4,2,gana_local,1
2022-08-07,all boys,agropecuario,0,0,0.5833333333333333,0.13888888888888884,6,3,0.5,9,7,47,26,50.667,6,1,0.167,1,6,26,8,49.5,0,0,empate,1
2022-08-07,deportivo madryn,alvarado,1,1,0.2222222222222222,0.25,6,2,0.333,10,7,60,30,49.667,6,0,0.0,5,9,38,16,50.0,2,0,empate,1
2022-08-07,flandria,deportivo maipu,1,1,0.08333333333333337,0.25,6,1,0.167,5,9,52,28,50.0,6,2,0.333,11,7,57,29,52.167,2,0,empate,1
2022-08-06,temperley,nueva chicago,2,2,0.4722222222222222,0.05555555555555558,6,1,0.167,5,3,31,14,50.333,6,0,0.0,5,13,64,24,51.0,4,0,empate,1
2022-08-06,ca estudiantes,guillermo brown,3,2,1.0,0.16666666666666663,6,3,0.5,4,3,50,27,50.333,6,1,0.167,2,10,47,21,52.5,5,1,gana_local,1
2022-08-06,deportivo riestra,sacachispas,2,0,0.75,0.0,6,2,0.333,8,6,63,33,47.0,6,0,0.0,1,10,37,15,50.0,2,2,gana_local,1
2022-08-06,villa dalmine,ferro carril oeste,1,0,0.33333333333333337,0.5555555555555556,6,2,0.333,7,9,59,24,47.667,6,2,0.333,4,5,56,26,51.5,1,1,gana_local,1
2022-08-06,gimnasia mendoza,tristan suarez,0,0,0.8888888888888888,0.33333333333333337,6,4,0.667,8,0,46,26,49.833,6,2,0.333,5,4,39,19,50.0,0,0,empate,1
2022-08-06,san telmo,san martin tuc,1,0,0.2222222222222222,0.6944444444444444,6,2,0.333,5,4,52,23,52.167,6,2,0.333,7,1,59,23,51.833,1,1,gana_local,1
2022-08-05,deportivo moron,almagro,3,0,0.8888888888888888,0.5833333333333333,6,1,0.167,6,5,66,28,48.833,6,3,0.5,8,3,50,23,49.167,3,3,gana_local,1
2022-08-03,def de belgrano,san martin sj,2,0,0.8611111111111112,0.4444444444444444,6,4,0.667,10,2,61,30,49.667,6,3,0.5,10,7,52,24,51.667,2,2,gana_local,1
2022-08-02,estudiantes rio cuarto,deportivo madryn,1,1,0.7777777777777778,0.2222222222222222,6,3,0.5,12,6,45,22,48.167,6,2,0.333,10,7,52,27,49.333,2,0,empate,1
2022-08-02,instituto,all boys,2,0,0.9444444444444444,0.6388888888888888,6,4,0.667,7,4,45,19,50.833,6,3,0.5,10,6,52,29,49.5,2,2,gana_local,1
2022-08-02,san martin tuc,chaco for ever,0,0,0.6944444444444444,0.7222222222222222,6,3,0.5,8,1,52,24,51.5,6,3,0.5,4,2,34,16,47.167,0,0,empate,1
2022-08-01,ferro carril oeste,belgrano,2,0,0.5555555555555556,0.8888888888888888,6,1,0.167,2,6,52,23,51.333,6,4,0.667,6,2,52,18,51.333,2,2,gana_local,1
2022-08-01,alvarado,deportivo moron,0,1,0.2222222222222222,0.9444444444444444,6,0,0.0,5,9,36,17,50.333,6,1,0.167,6,5,55,22,50.833,1,-1,gana_visitante,1
2022-08-01,ca mitre,deportivo riestra,1,1,0.5833333333333333,0.7777777777777778,6,2,0.333,4,7,29,10,49.833,6,3,0.5,10,5,57,31,47.0,2,0,empate,1
2022-08-01,almagro,temperley,1,1,0.5555555555555556,0.5277777777777778,6,3,0.5,7,3,51,20,50.167,6,1,0.167,4,5,33,15,49.333,2,0,empate,1
2022-08-01,guillermo brown,santamarina,1,0,0.16666666666666663,0.19444444444444442,6,1,0.167,2,10,50,27,52.5,6,3,0.5,6,7,29,13,45.167,1,1,gana_local,1
2022-08-01,nueva chicago,flandria,0,1,0.08333333333333337,0.11111111111111116,6,0,0.0,5,14,67,24,49.667,6,0,0.0,4,11,46,26,51.333,1,-1,gana_visitante,1
2022-08-01,tristan suarez,san telmo,0,2,0.41666666666666663,0.33333333333333337,6,3,0.5,9,2,46,28,49.167,6,1,0.167,3,8,45,20,53.0,2,-2,gana_visitante,1
2022-07-31,agropecuario,gimnasia mendoza,0,1,0.11111111111111116,0.8611111111111112,6,1,0.167,2,7,29,11,50.5,6,3,0.5,7,0,40,21,50.0,1,-1,gana_visitante,1
2022-07-31,independiente rivadavia,villa dalmine,0,0,0.7777777777777778,0.4722222222222222,6,2,0.333,8,4,58,23,48.5,6,2,0.333,8,13,75,33,47.5,0,0,empate,1
2022-07-31,chacarita,ca estudiantes,0,1,0.4444444444444444,1.0,6,2,0.333,6,6,45,18,47.0,6,2,0.333,3,4,50,26,49.333,1,-1,gana_visitante,1
2022-07-31,quilmes,alte brown,2,0,0.6388888888888888,0.33333333333333337,6,0,0.0,4,11,56,23,54.0,6,2,0.333,8,7,32,15,48.167,2,2,gana_local,1
2022-07-31,deportivo maipu,gimnasia jujuy,3,0,0.2222222222222222,0.3055555555555556,6,1,0.167,9,8,52,29,53.0,6,2,0.333,7,8,42,16,55.833,3,3,gana_local,1
2022-07-31,sacachispas,club a guemes,0,2,0.0,0.02777777777777779,6,0,0.0,1,8,37,11,50.333,6,3,0.5,7,3,45,23,48.5,2,-2,gana_visitante,1
2022-07-31,brown adrogue,atlanta,1,2,0.02777777777777779,0.6388888888888888,6,1,0.167,3,5,45,20,51.5,6,1,0.167,1,3,42,25,49.667,3,-1,gana_visitante,1
2022-07-29,deportivo moron,estudiantes rio cuarto,2,2,0.9722222222222222,0.7777777777777778,6,1,0.167,4,4,52,22,50.0,6,3,0.5,10,4,43,20,46.833,4,0,empate,1
2022-07-28,atl rafaela,guillermo brown,4,1,0.33333333333333337,0.25,6,1,0.167,6,11,76,41,51.333,6,1,0.167,2,7,53,27,51.833,5,3,gana_local,1
2022-07-28,san martin sj,san martin tuc,0,2,0.36111111111111116,0.6666666666666667,6,4,0.667,11,5,50,25,50.667,6,2,0.333,6,1,52,22,53.167,2,-2,gana_visitante,1
2022-07-28,belgrano,independiente rivadavia,1,1,0.8611111111111112,0.8055555555555556,6,4,0.667,6,2,47,16,50.5,6,2,0.333,8,4,55,22,49.333,2,0,empate,1
2022-07-28,chaco for ever,tristan suarez,1,0,0.6666666666666667,0.33333333333333337,6,2,0.333,4,3,35,16,46.333,6,3,0.5,9,2,42,27,49.0,1,1,gana_local,1
2022-07-27,santamarina,chacarita,2,1,0.11111111111111116,0.38888888888888884,6,2,0.333,4,10,32,15,45.667,6,2,0.333,7,7,48,21,47.167,3,1,gana_local,1
2022-07-27,all boys,sacachispas,2,1,0.5555555555555556,0.0,6,3,0.5,11,5,52,31,49.5,6,0,0.0,1,7,34,11,50.333,3,1,gana_local,1
2022-07-27,alte brown,deportivo maipu,2,1,0.3055555555555556,0.41666666666666663,6,1,0.167,7,7,32,16,48.0,6,1,0.167,9,7,53,29,52.833,3,1,gana_local,1
2022-07-27,atlanta,def de belgrano,0,2,0.6944444444444444,0.8611111111111112,6,1,0.167,1,2,42,24,49.833,6,3,0.5,8,2,54,27,50.167,2,-2,gana_visitante,1
2022-07-27,club a guemes,ca mitre,1,1,0.11111111111111116,0.5833333333333333,6,3,0.5,7,4,42,19,48.5,6,3,0.5,4,6,25,11,49.0,2,0,empate,1
2022-07-27,san telmo,agropecuario,0,0,0.4722222222222222,0.08333333333333337,6,2,0.333,6,10,47,22,50.833,6,1,0.167,4,9,34,16,51.167,0,0,empate,1
2022-07-27,gimnasia mendoza,instituto,2,0,0.8888888888888888,0.9444444444444444,6,2,0.333,6,1,45,22,51.0,6,5,0.833,11,2,44,21,49.833,2,2,gana_local,1
2022-07-27,flandria,almagro,0,3,0.16666666666666663,0.5277777777777778,6,0,0.0,4,8,38,23,51.333,6,3,0.5,6,4,53,18,50.0,3,-3,gana_visitante,1
2022-07-27,gimnasia jujuy,nueva chicago,2,0,0.2777777777777778,0.05555555555555558,6,2,0.333,8,8,41,18,56.0,6,0,0.0,5,15,68,23,49.333,2,2,gana_local,1
2022-07-27,temperley,alvarado,0,0,0.4444444444444444,0.11111111111111116,6,1,0.167,5,6,38,19,49.5,6,0,0.0,5,12,38,19,51.5,0,0,empate,1
2022-07-27,villa dalmine,quilmes,2,0,0.41666666666666663,0.6666666666666667,6,1,0.167,9,16,76,35,49.0,6,1,0.167,6,9,64,31,53.167,2,2,gana_local,1
2022-07-27,ca estudiantes,brown adrogue,1,0,1.0,0.02777777777777779,6,1,0.167,3,5,46,21,51.5,6,1,0.167,4,6,44,19,50.0,1,1,gana_local,1
2022-07-23,instituto,san telmo,2,0,0.9166666666666666,0.5,6,4,0.667,9,2,40,18,50.667,6,2,0.333,6,10,50,23,49.5,2,2,gana_local,1
2022-07-23,agropecuario,chaco for ever,0,0,0.08333333333333337,0.75,6,1,0.167,5,10,41,20,50.0,6,2,0.333,4,5,41,15,47.167,0,0,empate,1
2022-07-23,nueva chicago,alte brown,2,2,0.05555555555555558,0.41666666666666663,6,0,0.0,4,14,59,18,48.833,6,1,0.167,6,6,33,15,47.833,4,0,empate,1
2022-07-23,chacarita,atl rafaela,3,1,0.33333333333333337,0.41666666666666663,6,1,0.167,5,7,47,20,47.333,6,1,0.167,5,8,67,36,49.833,4,2,gana_local,1
2022-07-23,def de belgrano,ca estudiantes,1,0,0.8888888888888888,1.0,6,2,0.333,7,2,52,28,50.667,6,1,0.167,3,6,47,25,51.0,1,1,gana_local,1
2022-07-23,independiente rivadavia,deportivo riestra,2,0,0.8333333333333334,0.75,6,1,0.167,6,4,46,19,49.667,6,3,0.5,10,5,43,26,46.833,2,2,gana_local,1
2022-07-23,almagro,gimnasia jujuy,2,0,0.6388888888888888,0.36111111111111116,6,2,0.333,4,4,52,19,51.667,6,2,0.333,8,6,43,20,55.333,2,2,gana_local,1
2022-07-23,brown adrogue,santamarina,0,1,0.02777777777777779,0.25,6,2,0.333,5,5,49,20,49.833,6,1,0.167,4,12,33,17,47.167,1,-1,gana_visitante,1
2022-07-23,san martin tuc,atlanta,0,0,0.6944444444444444,0.6666666666666667,6,3,0.5,8,2,46,19,53.167,6,1,0.167,1,3,53,27,50.333,0,0,empate,1
2022-07-22,ferro carril oeste,club a guemes,1,0,0.5555555555555556,0.11111111111111116,6,1,0.167,2,6,44,21,51.167,6,3,0.5,8,5,42,20,48.667,1,1,gana_local,1
2022-07-22,alvarado,flandria,2,2,0.19444444444444442,0.13888888888888884,6,1,0.167,5,11,37,17,51.5,6,1,0.167,3,6,35,19,51.0,4,0,empate,1
2022-07-22,tristan suarez,san martin sj,3,0,0.25,0.2777777777777778,6,3,0.5,9,4,38,24,48.5,6,4,0.667,11,2,42,23,50.5,3,3,gana_local,1
2022-07-22,ca mitre,all boys,1,0,0.5277777777777778,0.5833333333333333,6,3,0.5,5,6,34,17,48.333,6,3,0.5,11,4,50,31,49.333,1,1,gana_local,1
2022-07-22,deportivo maipu,villa dalmine,4,0,0.2777777777777778,0.5277777777777778,6,1,0.167,7,7,58,27,53.167,6,1,0.167,9,13,70,37,48.333,4,4,gana_local,1
2022-07-22,sacachispas,gimnasia mendoza,0,0,0.0,0.8888888888888888,6,1,0.167,3,8,42,16,49.667,6,2,0.333,7,2,45,22,50.5,0,0,empate,1
2022-07-22,estudiantes rio cuarto,temperley,0,0,0.7777777777777778,0.38888888888888884,6,4,0.667,12,4,45,22,46.833,6,1,0.167,5,6,36,17,49.333,0,0,empate,1
2022-07-19,santamarina,def de belgrano,1,1,0.2777777777777778,0.9166666666666666,6,1,0.167,4,12,37,19,47.5,6,3,0.5,8,1,46,26,50.5,2,0,empate,1
2022-07-18,club a guemes,independiente rivadavia,0,0,0.11111111111111116,0.8611111111111112,6,4,0.667,10,5,43,24,48.0,6,2,0.333,8,4,44,18,49.833,0,0,empate,1
2022-07-17,alte brown,almagro,0,0,0.41666666666666663,0.7222222222222222,6,1,0.167,6,7,43,17,48.0,6,2,0.333,4,5,54,19,52.667,0,0,empate,1
2022-07-17,belgrano,deportivo maipu,1,0,0.8333333333333334,0.4444444444444444,6,4,0.667,6,2,49,16,51.167,6,1,0.167,9,8,62,30,51.833,1,1,gana_local,1
2022-07-17,atl rafaela,brown adrogue,1,0,0.3055555555555556,0.02777777777777779,6,0,0.0,5,9,74,33,50.333,6,2,0.333,6,5,52,23,49.0,1,1,gana_local,1
2022-07-17,chaco for ever,instituto,1,2,0.75,0.9722222222222222,6,2,0.333,5,5,43,17,48.5,6,3,0.5,7,3,45,16,51.0,3,-1,gana_visitante,1
2022-07-17,gimnasia jujuy,alvarado,3,2,0.2777777777777778,0.2222222222222222,6,2,0.333,8,4,39,21,54.5,6,1,0.167,4,11,41,20,52.5,5,1,gana_local,1
2022-07-17,guillermo brown,chacarita,0,0,0.19444444444444442,0.36111111111111116,6,2,0.333,4,7,58,31,50.667,6,1,0.167,5,9,50,26,48.333,0,0,empate,1
2022-07-17,san telmo,sacachispas,0,0,0.33333333333333337,0.0,6,2,0.333,7,11,46,25,48.333,6,1,0.167,4,9,41,16,49.667,0,0,empate,1
